image_id,file_path,level,level_idx,level_name,label,is_fake,severity_weight,source,split,orig_width,orig_height,orig_path,sha1
L3_fake_002,dataset/images/L3_fake_002.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_027.jpg,22a9b773677568de
L3_fake_003,dataset/images/L3_fake_003.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_028.jpg,51f9e95a667922b2
L3_fake_004,dataset/images/L3_fake_004.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_006.jpg,823e1ca54e2362f1
L3_fake_005,dataset/images/L3_fake_005.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_012.jpg,dd2a7e79dc3244ba
L3_fake_006,dataset/images/L3_fake_006.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_003.jpg,fe23714a5c79d180
L3_fake_007,dataset/images/L3_fake_007.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_008.jpg,7c32c4708b4a263f
L3_fake_008,dataset/images/L3_fake_008.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_013.jpg,a0bbd8f8e0195505
L3_fake_009,dataset/images/L3_fake_009.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_026.jpg,c6ab52b25a36ac55
L3_fake_010,dataset/images/L3_fake_010.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_047.jpg,150134cf4a509416
L3_fake_011,dataset/images/L3_fake_011.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_021.jpg,1d71fcb7b5568da7
L3_fake_012,dataset/images/L3_fake_012.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_002.jpg,152295a4bcb243b8
L3_fake_013,dataset/images/L3_fake_013.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_037.jpg,6a0c4da4a9dac333
L3_fake_014,dataset/images/L3_fake_014.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_014.jpg,75656f0245b1057c
L3_fake_015,dataset/images/L3_fake_015.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_015.jpg,95b2a595b5766c40
L3_fake_016,dataset/images/L3_fake_016.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_043.jpg,c71c8ccb6e8ffaee
L3_fake_017,dataset/images/L3_fake_017.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_045.jpg,eb9282fddbf19056
L3_fake_018,dataset/images/L3_fake_018.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_032.jpg,a3e4e82a4d95513d
L3_fake_019,dataset/images/L3_fake_019.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_025.jpg,366d0d23d112a13a
L3_fake_020,dataset/images/L3_fake_020.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_022.jpg,3c0a2940b4127d98
L3_fake_021,dataset/images/L3_fake_021.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_042.jpg,6af13ec415dc8bfc
L3_fake_022,dataset/images/L3_fake_022.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_038.jpg,aa9aef6e6d4c3af4
L3_fake_023,dataset/images/L3_fake_023.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_040.jpg,40644b7683797fe3
L3_fake_024,dataset/images/L3_fake_024.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_010.jpg,77a7d5119aacb52f
L3_fake_025,dataset/images/L3_fake_025.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_050.jpg,b5a0846fccfaae9b
L3_fake_026,dataset/images/L3_fake_026.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_046.jpg,af7d9765c323e58f
L3_fake_027,dataset/images/L3_fake_027.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_018.jpg,15f600195da16b76
L3_fake_028,dataset/images/L3_fake_028.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_044.jpg,88fae60936757393
L3_fake_029,dataset/images/L3_fake_029.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_031.jpg,84b5517fbfe97a39
L3_fake_030,dataset/images/L3_fake_030.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_041.jpg,89fbb79c15a9737f
L3_fake_031,dataset/images/L3_fake_031.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_004.jpg,15679fb70e9b707a
L3_fake_032,dataset/images/L3_fake_032.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_049.jpg,336438dcb3b08244
L3_fake_033,dataset/images/L3_fake_033.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_048.jpg,eb2a76e08f53fd2a
L3_fake_034,dataset/images/L3_fake_034.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_007.jpg,3ac9a6f6b3119d9a
L3_fake_035,dataset/images/L3_fake_035.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,train,512,512,images/L3DeepFake/sd_portrait_039.jpg,0ff7e89fa242746d
L3_fake_036,dataset/images/L3_fake_036.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_036.jpg,bd6f727e476d543d
L3_fake_037,dataset/images/L3_fake_037.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_001.jpg,66d843f9bf7522c6
L3_fake_038,dataset/images/L3_fake_038.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_034.jpg,54b47a0bfb04c772
L3_fake_039,dataset/images/L3_fake_039.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_020.jpg,ddb0d476d8349648
L3_fake_040,dataset/images/L3_fake_040.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_035.jpg,1ff50a6e8d285ec9
L3_fake_041,dataset/images/L3_fake_041.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_029.jpg,fb0cd9b81f85a157
L3_fake_042,dataset/images/L3_fake_042.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_011.jpg,4cbcf63049b10bde
L3_fake_043,dataset/images/L3_fake_043.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,val,512,512,images/L3DeepFake/sd_portrait_019.jpg,1af5ce26ac2e1f34
L3_fake_044,dataset/images/L3_fake_044.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,test,512,512,images/L3DeepFake/sd_portrait_024.jpg,df488542e502f577
L3_fake_045,dataset/images/L3_fake_045.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,test,512,512,images/L3DeepFake/sd_portrait_016.jpg,4bc0dffe64726549
L3_fake_046,dataset/images/L3_fake_046.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,test,512,512,images/L3DeepFake/sd_portrait_005.jpg,84162cb25f1bdc08
L3_fake_047,dataset/images/L3_fake_047.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,test,512,512,images/L3DeepFake/sd_portrait_023.jpg,b3273c96ac742ea4
L3_fake_048,dataset/images/L3_fake_048.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,test,512,512,images/L3DeepFake/sd_portrait_009.jpg,0d912d43dee79f32
L3_fake_049,dataset/images/L3_fake_049.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,test,512,512,images/L3DeepFake/sd_portrait_017.jpg,82c27dfb25d73221
L3_fake_050,dataset/images/L3_fake_050.jpg,L3,3,Identifiable people / national,fake,1,2.5,stable-diffusion-1.5,test,512,512,images/L3DeepFake/sd_portrait_033.jpg,8eaeaca789a22da0
L3_real_001,dataset/images/L3_real_001.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1280,images/L3Real/commons_person_035.jpg,80d24745b5c5cc40
L3_real_002,dataset/images/L3_real_002.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_018.jpg,13aa291a158918db
L3_real_003,dataset/images/L3_real_003.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_007.jpg,4c83f3b2a7cf4293
L3_real_004,dataset/images/L3_real_004.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1341,images/L3Real/commons_person_040.jpg,e1d4094f00509729
L3_real_005,dataset/images/L3_real_005.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_021.jpg,60de3de4b6b502d9
L3_real_006,dataset/images/L3_real_006.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_016.jpg,6ebbc3080acddf0e
L3_real_007,dataset/images/L3_real_007.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,300,450,images/L3Real/commons_person_026.jpg,d2cea4a0b74ad0ac
L3_real_008,dataset/images/L3_real_008.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_004.jpg,2b17f8509382a13c
L3_real_009,dataset/images/L3_real_009.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_014.jpg,5374a0428b52e002
L3_real_010,dataset/images/L3_real_010.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1302,images/L3Real/commons_person_050.jpg,e11ce17c49b52ef7
L3_real_011,dataset/images/L3_real_011.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_011.jpg,a8cbc7037ea35bf0
L3_real_012,dataset/images/L3_real_012.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1200,images/L3Real/commons_person_038.jpg,f2501118ac009670
L3_real_013,dataset/images/L3_real_013.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1389,images/L3Real/commons_person_043.jpg,ea2b1f003e436bcc
L3_real_014,dataset/images/L3_real_014.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_002.jpg,85b63c9eafa8d61c
L3_real_015,dataset/images/L3_real_015.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1440,images/L3Real/commons_person_048.jpg,724e4539984e46f6
L3_real_016,dataset/images/L3_real_016.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_003.jpg,f64d3e24783a96ee
L3_real_017,dataset/images/L3_real_017.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_015.jpg,55300bf01a5d2449
L3_real_018,dataset/images/L3_real_018.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_024.jpg,2d38568a050d8cf2
L3_real_019,dataset/images/L3_real_019.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,669,images/L3Real/commons_person_032.jpg,b98414f22615913f
L3_real_020,dataset/images/L3_real_020.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1200,images/L3Real/commons_person_034.jpg,64e648fa20c05b01
L3_real_021,dataset/images/L3_real_021.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_017.jpg,6d265748e9a6634f
L3_real_022,dataset/images/L3_real_022.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1280,images/L3Real/commons_person_042.jpg,ff7c84669b4d4b08
L3_real_023,dataset/images/L3_real_023.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1338,images/L3Real/commons_person_049.jpg,4968d395a5437207
L3_real_024,dataset/images/L3_real_024.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_020.jpg,855c7285d6400535
L3_real_025,dataset/images/L3_real_025.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,640,images/L3Real/commons_person_047.jpg,0de92609fa846262
L3_real_026,dataset/images/L3_real_026.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1403,images/L3Real/commons_person_039.jpg,b0164809654867e3
L3_real_027,dataset/images/L3_real_027.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1350,images/L3Real/commons_person_028.jpg,e2701d56a7ec9672
L3_real_028,dataset/images/L3_real_028.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_005.jpg,2cba3b64deac593e
L3_real_029,dataset/images/L3_real_029.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,300,450,images/L3Real/commons_person_027.jpg,dfc803f481542fb4
L3_real_030,dataset/images/L3_real_030.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,960,images/L3Real/commons_person_045.jpg,2ed7f171f4681bbd
L3_real_031,dataset/images/L3_real_031.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1201,images/L3Real/commons_person_044.jpg,93737260447e05db
L3_real_032,dataset/images/L3_real_032.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_010.jpg,8a56c8c05aa12e98
L3_real_033,dataset/images/L3_real_033.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,467,638,images/L3Real/commons_person_033.jpg,8cb4f0b094ebe6b3
L3_real_034,dataset/images/L3_real_034.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,train,250,250,images/L3Real/lfw_001.jpg,330505f0254056ff
L3_real_035,dataset/images/L3_real_035.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,train,960,1200,images/L3Real/commons_person_041.jpg,fdf829a1adf308b7
L3_real_036,dataset/images/L3_real_036.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,val,250,250,images/L3Real/lfw_012.jpg,f82f1fbf71148b6f
L3_real_037,dataset/images/L3_real_037.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,val,960,1216,images/L3Real/commons_person_030.jpg,59a09b8975b87167
L3_real_038,dataset/images/L3_real_038.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,val,960,1419,images/L3Real/commons_person_037.jpg,f553152e705a1632
L3_real_039,dataset/images/L3_real_039.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,val,960,1281,images/L3Real/commons_person_031.jpg,e5b54e2ca59cc5c5
L3_real_040,dataset/images/L3_real_040.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,val,250,250,images/L3Real/lfw_019.jpg,ee38d7262fd2f79d
L3_real_041,dataset/images/L3_real_041.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,val,250,250,images/L3Real/lfw_022.jpg,74f09b433e915876
L3_real_042,dataset/images/L3_real_042.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,val,384,512,images/L3Real/commons_person_036.jpg,b404404fefbadea6
L3_real_043,dataset/images/L3_real_043.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,val,250,250,images/L3Real/lfw_009.jpg,957c9ba2a978faec
L3_real_044,dataset/images/L3_real_044.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,test,250,250,images/L3Real/lfw_008.jpg,d3401ae1b50c32ff
L3_real_045,dataset/images/L3_real_045.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,test,250,250,images/L3Real/lfw_006.jpg,62229a5d73c269a8
L3_real_046,dataset/images/L3_real_046.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,test,250,250,images/L3Real/lfw_013.jpg,d11b6f0bc6bf88f1
L3_real_047,dataset/images/L3_real_047.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,test,250,250,images/L3Real/lfw_025.jpg,c786a800125a26f7
L3_real_048,dataset/images/L3_real_048.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,test,960,1280,images/L3Real/commons_person_029.jpg,27c715fcadfba08f
L3_real_049,dataset/images/L3_real_049.jpg,L3,3,Identifiable people / national,real,0,2.5,wikimedia-commons,test,960,1307,images/L3Real/commons_person_046.jpg,e3d8bf0476c9da85
L3_real_050,dataset/images/L3_real_050.jpg,L3,3,Identifiable people / national,real,0,2.5,lfw,test,250,250,images/L3Real/lfw_023.jpg,3167673b540f7ee3
L4_fake_001,dataset/images/L4_fake_001.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_016.jpg,2d2255005e5941ab
L4_fake_002,dataset/images/L4_fake_002.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_049.jpg,b176c479027c8855
L4_fake_003,dataset/images/L4_fake_003.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_029.jpg,0392cadfed3f3b5b
L4_fake_004,dataset/images/L4_fake_004.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_039.jpg,8fd9a0c7193536f6
L4_fake_005,dataset/images/L4_fake_005.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_008.jpg,9d8a5add1f883997
L4_fake_006,dataset/images/L4_fake_006.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_017.jpg,4c5649de347e176c
L4_fake_007,dataset/images/L4_fake_007.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_024.jpg,0cbfb16a855b4d9e
L4_fake_008,dataset/images/L4_fake_008.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_045.jpg,8dfc8b7195df3784
L4_fake_009,dataset/images/L4_fake_009.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_035.jpg,7bbb935c83a8f880
L4_fake_010,dataset/images/L4_fake_010.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_043.jpg,6c19c11964984834
L4_fake_011,dataset/images/L4_fake_011.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_041.jpg,c0a765dba678daad
L4_fake_012,dataset/images/L4_fake_012.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_007.jpg,306bbf9dfaba2fc0
L4_fake_013,dataset/images/L4_fake_013.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_021.jpg,2e999722eeac5222
L4_fake_014,dataset/images/L4_fake_014.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_048.jpg,004d31f4e124ae1a
L4_fake_015,dataset/images/L4_fake_015.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_010.jpg,c64b989283f32cc5
L4_fake_016,dataset/images/L4_fake_016.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_033.jpg,48da64cbfebe5c6d
L4_fake_017,dataset/images/L4_fake_017.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_028.jpg,bcf985d5cfdceade
L4_fake_018,dataset/images/L4_fake_018.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_012.jpg,0cdd6c4155c63ecd
L4_fake_019,dataset/images/L4_fake_019.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_014.jpg,f0623360a238fb11
L4_fake_020,dataset/images/L4_fake_020.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_032.jpg,3a1a8f66bfb08846
L4_fake_021,dataset/images/L4_fake_021.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_040.jpg,ab4f828c2cd3f5c0
L4_fake_022,dataset/images/L4_fake_022.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_050.jpg,89ee9d35b3c64e55
L4_fake_023,dataset/images/L4_fake_023.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_019.jpg,dcc5590b4f922efb
L4_fake_024,dataset/images/L4_fake_024.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_006.jpg,177682859243d374
L4_fake_025,dataset/images/L4_fake_025.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_009.jpg,e8f78dc8e987ccb7
L4_fake_026,dataset/images/L4_fake_026.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_004.jpg,12620420a2bba059
L4_fake_027,dataset/images/L4_fake_027.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_001.jpg,5582e706cd6d095f
L4_fake_028,dataset/images/L4_fake_028.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_011.jpg,097ecc4b4e80bb55
L4_fake_029,dataset/images/L4_fake_029.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_034.jpg,081ce447ca7dea54
L4_fake_030,dataset/images/L4_fake_030.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_027.jpg,90a16b86199c59c9
L4_fake_031,dataset/images/L4_fake_031.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_037.jpg,fb758f23b69aa485
L4_fake_032,dataset/images/L4_fake_032.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_038.jpg,7ffe5b6876ffab6e
L4_fake_033,dataset/images/L4_fake_033.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_044.jpg,5bf67f331439c529
L4_fake_034,dataset/images/L4_fake_034.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_036.jpg,f5cd6447442acbec
L4_fake_035,dataset/images/L4_fake_035.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,train,512,512,images/L4DeepFake/sd_political_005.jpg,1ae833475508f078
L4_fake_036,dataset/images/L4_fake_036.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_018.jpg,d98dcbd82174cdc0
L4_fake_037,dataset/images/L4_fake_037.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_022.jpg,fef7b35a7bb3ee44
L4_fake_038,dataset/images/L4_fake_038.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_026.jpg,f2eafeb6b4849967
L4_fake_039,dataset/images/L4_fake_039.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_046.jpg,1985dc5b5530f7b4
L4_fake_040,dataset/images/L4_fake_040.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_002.jpg,b0a3bcc8d411d07c
L4_fake_041,dataset/images/L4_fake_041.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_042.jpg,7704baad6965a28f
L4_fake_042,dataset/images/L4_fake_042.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_047.jpg,ceb85f995006a48f
L4_fake_043,dataset/images/L4_fake_043.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,val,512,512,images/L4DeepFake/sd_political_020.jpg,9b3ba34b5deac824
L4_fake_044,dataset/images/L4_fake_044.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,test,512,512,images/L4DeepFake/sd_political_023.jpg,41bc261a55bfea1d
L4_fake_045,dataset/images/L4_fake_045.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,test,512,512,images/L4DeepFake/sd_political_030.jpg,e72aff284ee4e3b7
L4_fake_046,dataset/images/L4_fake_046.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,test,512,512,images/L4DeepFake/sd_political_013.jpg,32b24019b14eb898
L4_fake_047,dataset/images/L4_fake_047.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,test,512,512,images/L4DeepFake/sd_political_015.jpg,88e938782af846e8
L4_fake_048,dataset/images/L4_fake_048.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,test,512,512,images/L4DeepFake/sd_political_031.jpg,5e87ae3ed4491006
